age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.1506849315068493,0.3979591836734694,0,3,1,4,1,1,0
0.136986301369863,0.5,2,1,3,0,1,1,0
0.136986301369863,0.24489795918367346,2,3,1,3,1,0,0
0.0547945205479452,0.3979591836734694,2,3,3,0,0,1,0
0.2328767123287671,0.3979591836734694,2,3,3,0,0,1,0
0.0136986301369863,0.11224489795918367,2,3,3,4,1,1,0
0.3561643835616438,0.3979591836734694,2,7,0,5,1,0,0
0.1780821917808219,0.4489795918367347,2,7,3,0,0,1,0
0.3150684931506849,0.3979591836734694,2,6,1,0,1,1,0
0.2328767123287671,0.3979591836734694,2,3,1,5,0,1,0
0.3287671232876712,0.3979591836734694,3,1,0,5,1,0,0
0.4931506849315068,0.5,1,1,0,1,1,0,0
0.2876712328767123,0.2755102040816326,2,7,0,0,0,0,0
0.0958904109589041,0.3979591836734694,2,7,1,0,1,1,0
0.0821917808219178,0.3979591836734694,2,6,1,0,1,1,0
0.2602739726027397,0.3979591836734694,2,7,0,0,1,1,0
0.3150684931506849,0.5510204081632653,0,4,3,5,1,0,0
0.0958904109589041,0.3979591836734694,3,3,3,3,1,1,0
0.1232876712328767,0.3979591836734694,2,4,3,2,1,0,0
0.0273972602739726,0.3979591836734694,1,3,3,1,1,1,0
0.3424657534246575,0.3979591836734694,0,7,3,2,1,0,0
0.273972602739726,0.3469387755102041,0,3,0,5,1,0,0
0.0136986301369863,0.3979591836734694,2,6,3,3,1,0,0
0.2465753424657534,0.6020408163265306,2,3,0,0,1,1,0
0.5616438356164384,0.3469387755102041,3,3,1,3,1,0,0
0.0,0.11224489795918367,2,6,3,3,1,0,0
0.3698630136986301,0.3979591836734694,0,3,1,0,0,1,0
0.273972602739726,0.3979591836734694,2,3,1,0,1,1,0
0.2465753424657534,0.3979591836734694,2,7,3,3,0,0,0
0.589041095890411,0.3979591836734694,2,3,1,0,0,1,0
0.5068493150684932,0.3979591836734694,3,6,1,0,1,1,0
0.273972602739726,0.6020408163265306,2,1,3,5,0,1,0
0.4520547945205479,0.3979591836734694,2,0,0,3,1,0,0
0.1095890410958904,0.3979591836734694,2,6,3,0,1,1,0
0.1917808219178082,0.3979591836734694,2,7,1,0,1,1,0
0.6438356164383562,0.3979591836734694,1,6,0,1,1,1,0
1.0,0.3979591836734694,2,3,3,4,0,1,0
0.5068493150684932,0.19387755102040816,2,3,1,5,0,1,0
0.4931506849315068,0.3469387755102041,0,6,3,0,1,0,0
0.0136986301369863,0.3979591836734694,2,3,3,3,1,0,0
0.589041095890411,0.09183673469387756,1,6,0,1,0,0,0
0.6712328767123288,0.5,3,3,1,0,1,1,0
0.7945205479452054,0.19387755102040816,2,0,4,5,1,0,0
0.6575342465753424,0.3979591836734694,2,3,0,5,1,0,0
0.2465753424657534,0.3979591836734694,2,6,2,0,0,1,0
0.3287671232876712,0.37755102040816324,2,3,0,3,0,0,0
0.1095890410958904,0.41836734693877553,2,7,3,5,1,1,0
0.2191780821917808,0.3979591836734694,2,7,0,0,0,0,0
0.1506849315068493,0.5510204081632653,2,5,3,2,1,1,0
0.5753424657534246,0.3979591836734694,0,3,1,4,1,1,0
0.3150684931506849,0.37755102040816324,0,7,3,5,1,0,0
0.0821917808219178,0.3979591836734694,2,3,3,0,1,1,0
0.3287671232876712,0.19387755102040816,3,3,1,4,1,0,0
0.0958904109589041,0.5,0,0,1,4,1,1,0
0.0410958904109589,0.19387755102040816,1,7,3,1,1,1,0
0.2876712328767123,0.3979591836734694,2,7,0,0,1,1,0
0.2054794520547945,0.336734693877551,2,3,3,4,1,0,0
0.5753424657534246,0.29591836734693877,0,6,4,4,0,0,0
0.0273972602739726,0.3979591836734694,0,7,3,5,1,1,0
0.5616438356164384,0.19387755102040816,2,7,3,0,1,1,0
0.3424657534246575,0.3979591836734694,3,3,1,0,0,1,0
0.0410958904109589,0.3979591836734694,2,3,3,4,1,0,0
0.2054794520547945,0.29591836734693877,2,3,2,4,1,0,0
0.3835616438356164,0.4489795918367347,2,0,4,5,1,0,0
0.4520547945205479,0.3979591836734694,2,6,0,0,1,1,0
0.2602739726027397,0.3979591836734694,2,1,0,2,1,0,0
0.0,0.11224489795918367,2,6,3,4,1,1,0
0.1232876712328767,0.3979591836734694,2,6,1,0,1,1,0
0.0273972602739726,0.23469387755102042,1,7,3,1,1,1,0
0.2191780821917808,0.4489795918367347,2,1,3,2,1,0,0
0.2191780821917808,0.3979591836734694,2,3,1,0,1,0,0
0.0,0.23469387755102042,2,6,3,4,1,1,0
0.136986301369863,0.3469387755102041,0,4,3,2,1,1,0
0.1780821917808219,0.3979591836734694,2,3,0,2,1,0,0
0.3561643835616438,0.3979591836734694,2,3,1,0,0,1,0
0.2465753424657534,0.3979591836734694,2,7,3,5,1,0,0
0.1095890410958904,0.3979591836734694,2,7,3,4,1,0,0
0.0958904109589041,0.47959183673469385,2,7,1,0,1,0,0
0.0684931506849315,0.14285714285714285,2,1,3,2,1,0,0
0.2328767123287671,0.4489795918367347,2,0,0,3,0,0,0
0.589041095890411,0.41836734693877553,2,1,0,2,1,0,0
0.0547945205479452,0.3979591836734694,2,3,3,0,1,1,0
0.4520547945205479,0.4489795918367347,2,7,0,4,1,1,0
0.1095890410958904,0.3979591836734694,2,1,3,5,1,0,0
0.4520547945205479,0.3979591836734694,2,6,1,0,1,1,0
0.1917808219178082,0.3979591836734694,2,3,0,2,1,0,0
0.1643835616438356,0.5612244897959183,0,1,3,4,1,1,0
0.0547945205479452,0.4489795918367347,2,7,3,3,1,1,0
0.136986301369863,0.3979591836734694,2,1,3,4,0,0,0
0.6575342465753424,0.15306122448979592,2,3,1,0,1,1,0
0.273972602739726,0.6020408163265306,3,1,0,3,1,0,0
0.0958904109589041,0.3979591836734694,2,3,3,0,1,1,0
0.2876712328767123,0.8061224489795918,2,3,0,3,1,1,0
0.0547945205479452,0.24489795918367346,2,7,3,4,0,0,0
0.1917808219178082,0.4489795918367347,2,3,1,0,1,1,0
0.0958904109589041,0.3979591836734694,2,7,1,5,0,0,0
0.3561643835616438,0.3979591836734694,2,3,0,5,1,0,0
0.1232876712328767,0.4489795918367347,2,0,3,4,1,1,0
0.3972602739726027,0.32653061224489793,2,0,3,2,1,0,0
0.1232876712328767,0.3979591836734694,2,1,3,3,1,1,0
0.0273972602739726,0.24489795918367346,1,7,3,1,0,0,0
0.2602739726027397,0.3979591836734694,3,1,0,2,0,0,0
0.0684931506849315,0.14285714285714285,2,7,3,3,1,1,0
0.0958904109589041,0.3979591836734694,2,7,3,0,1,1,0
0.0684931506849315,0.3979591836734694,2,6,1,0,1,0,0
0.1643835616438356,0.3979591836734694,2,7,3,4,1,0,0
0.6164383561643836,0.23469387755102042,2,3,4,4,1,0,0
0.2465753424657534,0.4489795918367347,2,3,0,0,1,1,0
0.1643835616438356,0.3979591836734694,2,6,3,5,1,0,0
0.6301369863013698,0.4489795918367347,3,3,1,0,1,1,0
0.0821917808219178,0.14285714285714285,1,0,3,1,0,0,0
0.5616438356164384,0.3979591836734694,3,3,1,0,1,1,0
0.6712328767123288,0.5510204081632653,2,3,3,0,1,1,0
0.3287671232876712,0.4489795918367347,2,7,3,0,0,1,0
0.1232876712328767,0.3979591836734694,2,1,3,5,1,1,0
0.410958904109589,0.3979591836734694,2,0,3,4,1,1,0
0.5205479452054794,0.3979591836734694,0,6,1,5,1,1,0
0.4931506849315068,0.3979591836734694,2,3,1,0,1,1,0
0.0,0.47959183673469385,2,6,3,4,1,1,0
0.1780821917808219,0.3979591836734694,2,3,3,0,1,1,0
0.0273972602739726,0.29591836734693877,2,3,3,3,0,1,0
0.3835616438356164,0.3979591836734694,2,3,1,4,0,1,0
0.1232876712328767,0.3979591836734694,2,0,3,3,1,1,0
0.2602739726027397,0.3979591836734694,0,3,1,4,1,1,0
0.2191780821917808,0.19387755102040816,2,3,3,0,1,1,0
0.0684931506849315,0.3979591836734694,0,7,3,4,0,0,0
0.3561643835616438,0.41836734693877553,3,1,3,3,1,1,0
0.684931506849315,0.07142857142857142,1,6,1,1,1,1,0
0.1780821917808219,0.3979591836734694,1,0,0,1,1,0,0
0.1917808219178082,0.24489795918367346,2,1,3,2,1,1,0
0.1232876712328767,0.3979591836734694,2,3,1,4,1,1,0
0.3972602739726027,0.29591836734693877,0,6,1,0,1,1,0
0.6575342465753424,0.3979591836734694,2,6,4,4,0,1,0
0.3424657534246575,0.3469387755102041,2,3,1,5,1,0,0
0.1232876712328767,0.3979591836734694,3,6,1,0,1,1,0
0.2602739726027397,0.23469387755102042,2,6,1,4,1,0,0
0.3561643835616438,0.4489795918367347,2,1,0,5,1,1,0
0.0684931506849315,0.5510204081632653,2,3,1,3,1,1,0
0.1506849315068493,0.3979591836734694,2,3,1,0,1,1,0
0.0684931506849315,0.14285714285714285,2,0,3,3,1,0,0
0.547945205479452,0.4489795918367347,2,1,0,5,1,0,0
0.3013698630136986,0.3979591836734694,2,3,0,3,1,0,0
0.1232876712328767,0.14285714285714285,0,7,3,5,1,0,0
0.0,0.09183673469387756,2,6,3,4,1,1,0
0.3835616438356164,0.3979591836734694,2,3,1,0,0,1,0
0.3698630136986301,0.3979591836734694,2,3,3,0,0,1,0
0.0410958904109589,0.09183673469387756,0,7,3,5,1,0,0
0.2191780821917808,0.3979591836734694,2,3,1,0,1,0,0
0.0821917808219178,0.3979591836734694,2,7,3,3,1,1,0
0.3972602739726027,0.29591836734693877,3,4,0,5,1,1,0
0.5068493150684932,0.3979591836734694,2,3,0,0,1,1,0
0.3972602739726027,0.4489795918367347,2,6,0,0,1,0,0
0.1095890410958904,0.3979591836734694,2,7,1,0,1,1,0
0.3972602739726027,0.3979591836734694,2,7,0,3,1,0,0
0.2602739726027397,0.3979591836734694,0,7,1,0,1,0,0
0.0821917808219178,0.24489795918367346,2,3,3,4,1,0,0
0.1643835616438356,0.3979591836734694,2,3,2,0,1,1,0
0.3698630136986301,0.05102040816326531,2,7,1,5,1,0,0
0.0273972602739726,0.15306122448979592,2,7,3,5,1,0,0
0.0273972602739726,0.3979591836734694,2,3,3,4,1,0,0
0.2465753424657534,0.3979591836734694,2,3,1,4,1,0,0
0.136986301369863,0.5,2,1,3,0,1,1,0
0.3972602739726027,0.3979591836734694,3,0,2,0,1,1,0
0.2328767123287671,0.3469387755102041,2,3,3,4,1,0,0
0.3835616438356164,0.3979591836734694,2,7,0,0,1,0,0
0.0410958904109589,0.3469387755102041,1,3,3,1,1,0,0
0.0410958904109589,0.3979591836734694,2,7,3,0,1,1,0
0.1506849315068493,0.3979591836734694,2,7,3,4,1,0,0
0.2328767123287671,0.6428571428571429,2,0,0,4,1,0,0
0.1506849315068493,0.3979591836734694,2,6,1,0,0,1,0
0.1506849315068493,0.3979591836734694,2,3,1,5,1,1,0
0.3972602739726027,0.24489795918367346,3,3,1,0,1,1,0
0.1506849315068493,0.3979591836734694,1,7,1,1,1,0,0
0.3287671232876712,0.23469387755102042,0,7,0,4,0,0,0
0.0958904109589041,0.3979591836734694,2,3,3,0,0,0,0
0.2191780821917808,0.3979591836734694,2,7,0,5,1,0,0
0.1917808219178082,0.3979591836734694,0,7,1,0,1,1,0
0.2465753424657534,0.5,2,6,0,0,1,1,0
0.4794520547945205,0.3979591836734694,2,6,1,0,1,1,0
0.1780821917808219,0.1836734693877551,2,6,3,4,1,0,0
0.2328767123287671,0.3979591836734694,0,6,2,0,0,1,0
0.2328767123287671,0.3979591836734694,0,3,0,0,1,0,0
0.0410958904109589,0.29591836734693877,2,7,1,3,1,1,0
0.0,0.17346938775510204,2,6,3,0,1,1,0
0.1643835616438356,0.3979591836734694,2,3,0,0,1,1,0
0.2191780821917808,0.3469387755102041,2,6,3,0,1,0,0
0.1095890410958904,0.6020408163265306,2,3,1,0,1,1,0
0.2602739726027397,0.3979591836734694,0,4,3,2,1,1,0
0.0821917808219178,0.7244897959183674,2,3,3,0,1,1,0
0.863013698630137,0.23469387755102042,1,3,4,1,1,1,0
0.0,0.3979591836734694,1,6,3,1,1,1,0
0.1780821917808219,0.24489795918367346,2,0,1,4,1,0,0
0.136986301369863,0.3979591836734694,2,7,3,0,0,1,0
0.2328767123287671,0.6020408163265306,0,3,3,0,0,1,0
0.2328767123287671,0.3979591836734694,0,7,3,4,1,0,0
0.0821917808219178,0.3979591836734694,2,7,1,5,1,1,0
0.1643835616438356,0.3979591836734694,2,1,3,2,1,1,0
0.3835616438356164,0.2755102040816326,2,3,0,5,1,0,0
0.0958904109589041,0.3979591836734694,0,3,3,1,1,1,0
0.136986301369863,0.3979591836734694,2,6,3,0,1,1,0
0.0410958904109589,0.3469387755102041,2,7,3,3,1,1,0
0.3698630136986301,0.3979591836734694,2,3,4,5,0,0,0
0.4657534246575342,0.3979591836734694,2,3,1,0,0,1,0
0.0410958904109589,0.3979591836734694,2,3,1,0,1,1,0
0.0,0.04081632653061224,1,6,3,1,1,0,0
0.0273972602739726,0.3979591836734694,2,3,3,0,0,0,0
0.589041095890411,0.3979591836734694,2,3,1,0,1,1,0
0.3698630136986301,0.3979591836734694,3,3,1,3,1,0,0
0.1780821917808219,0.3979591836734694,2,3,1,5,1,0,0
0.2876712328767123,0.5,2,7,1,0,0,1,0
0.0821917808219178,0.6020408163265306,2,3,1,0,1,1,0
0.2054794520547945,0.3979591836734694,1,7,1,1,1,1,0
0.3698630136986301,0.3979591836734694,2,0,3,0,1,1,0
0.5068493150684932,0.3979591836734694,0,3,1,0,0,1,0
0.4520547945205479,0.3979591836734694,2,6,1,0,1,1,0
0.0958904109589041,0.19387755102040816,2,1,3,4,1,0,0
0.4794520547945205,0.3979591836734694,2,3,0,0,1,1,0
0.2876712328767123,0.3979591836734694,2,7,1,0,1,1,0
0.1780821917808219,0.15306122448979592,2,1,1,4,1,0,0
0.589041095890411,0.3979591836734694,2,7,3,2,1,1,0
0.0684931506849315,0.3979591836734694,1,7,3,1,1,1,0
0.2465753424657534,0.3979591836734694,2,3,3,0,1,1,0
0.1780821917808219,0.6020408163265306,2,3,3,0,1,1,0
0.684931506849315,0.23469387755102042,2,0,0,4,1,0,0
0.3972602739726027,0.3979591836734694,2,1,3,0,1,0,0
0.0,0.05102040816326531,2,6,3,4,1,1,0
0.0684931506849315,0.29591836734693877,2,7,3,0,1,1,0
0.136986301369863,0.3979591836734694,2,6,3,4,1,1,0
0.0821917808219178,0.3469387755102041,2,3,3,4,1,0,0
0.2191780821917808,0.4489795918367347,2,0,1,0,1,1,0
0.3561643835616438,0.19387755102040816,3,7,1,0,1,1,0
0.1506849315068493,0.19387755102040816,0,1,3,2,1,1,0
0.3287671232876712,0.3979591836734694,2,3,1,0,1,0,0
0.4794520547945205,0.3979591836734694,1,6,3,1,0,1,0
0.1095890410958904,0.19387755102040816,2,7,1,5,0,0,0
0.6301369863013698,0.3469387755102041,1,6,1,1,1,1,0
0.5753424657534246,0.4489795918367347,0,3,1,0,1,1,0
0.3835616438356164,0.3979591836734694,0,1,0,2,1,0,0
0.3150684931506849,0.3469387755102041,2,3,3,4,1,0,0
0.3972602739726027,0.3979591836734694,0,3,0,5,1,1,0
0.2465753424657534,0.6020408163265306,2,0,3,5,1,0,0
0.2328767123287671,0.24489795918367346,2,3,0,2,1,0,0
0.2191780821917808,0.19387755102040816,2,1,3,0,1,1,0
0.3287671232876712,0.35714285714285715,2,3,0,5,1,0,0
0.0410958904109589,0.3979591836734694,2,7,3,0,1,1,0
0.0821917808219178,0.3979591836734694,2,6,3,4,1,1,0
0.1232876712328767,0.3469387755102041,2,7,3,2,1,0,0
0.7534246575342466,0.19387755102040816,1,3,1,1,1,1,0
0.0821917808219178,0.3979591836734694,0,3,3,0,1,1,0
0.6164383561643836,0.3979591836734694,0,3,1,0,1,1,0
0.5616438356164384,0.41836734693877553,2,7,0,4,1,0,0
0.1095890410958904,0.3979591836734694,2,1,3,3,1,0,0
0.0958904109589041,0.3979591836734694,2,1,3,5,0,1,0
0.0273972602739726,0.07142857142857142,2,7,3,4,1,1,0
0.410958904109589,0.3979591836734694,0,3,2,5,0,0,0
0.3013698630136986,0.3979591836734694,2,3,0,4,1,0,0
0.4931506849315068,0.29591836734693877,1,6,4,1,0,0,0
0.2054794520547945,0.4489795918367347,2,0,3,0,1,1,0
0.1506849315068493,0.4489795918367347,2,3,0,0,1,1,0
0.547945205479452,0.37755102040816324,1,0,4,1,1,0,0
0.1095890410958904,0.19387755102040816,2,7,3,5,0,0,0
0.0410958904109589,0.23469387755102042,1,7,3,1,1,1,0
0.0547945205479452,0.3469387755102041,1,7,3,1,1,0,0
0.0958904109589041,0.5,0,7,0,0,0,1,0
0.273972602739726,0.4489795918367347,0,7,1,4,1,1,0
0.3698630136986301,0.5816326530612245,2,7,0,0,1,1,0
0.1506849315068493,0.3979591836734694,2,7,1,3,1,0,0
0.7808219178082192,0.08163265306122448,2,7,0,5,1,0,0
0.2876712328767123,0.5,3,3,1,0,1,1,0
0.3698630136986301,0.45918367346938777,2,6,0,0,0,0,0
0.1232876712328767,0.3979591836734694,2,3,3,0,1,1,0
0.2602739726027397,0.3979591836734694,2,3,1,4,0,1,0
0.3013698630136986,0.5,0,6,1,4,1,1,0
0.547945205479452,0.29591836734693877,2,6,4,4,0,0,0
0.1643835616438356,0.3979591836734694,2,0,2,0,1,1,0
0.1917808219178082,0.4489795918367347,3,1,3,0,1,0,0
0.2328767123287671,0.3979591836734694,1,3,3,1,0,0,0
0.1643835616438356,0.3979591836734694,2,2,3,2,1,1,0
0.1780821917808219,0.3979591836734694,2,7,3,0,1,0,0
0.136986301369863,0.3979591836734694,2,3,3,0,1,1,0
0.136986301369863,0.5,2,7,1,3,1,1,0
0.2054794520547945,0.4489795918367347,2,3,3,0,1,0,0
0.5616438356164384,0.07142857142857142,2,6,1,4,1,0,0
0.2465753424657534,0.3979591836734694,0,7,1,4,1,1,0
0.0547945205479452,0.35714285714285715,2,3,3,0,1,1,0
0.1506849315068493,0.3979591836734694,2,7,3,0,1,1,0
0.3972602739726027,0.5,3,7,0,5,1,1,0
0.2602739726027397,0.3979591836734694,3,3,2,4,1,0,0
0.7534246575342466,0.3979591836734694,2,6,4,5,1,0,0
0.2465753424657534,0.3979591836734694,2,3,1,0,0,0,0
0.2191780821917808,0.3979591836734694,0,0,0,0,0,0,0
0.7123287671232876,0.3979591836734694,2,6,3,0,1,0,0
0.2465753424657534,0.3979591836734694,2,3,1,0,1,1,0
0.1917808219178082,0.19387755102040816,2,3,2,5,1,0,0
0.2328767123287671,0.3163265306122449,2,3,1,4,1,0,0
0.1780821917808219,0.3979591836734694,2,6,1,4,1,1,0
0.1506849315068493,0.5510204081632653,2,1,3,0,1,1,0
0.0958904109589041,0.3979591836734694,2,3,3,0,0,0,0
0.0410958904109589,0.47959183673469385,2,3,3,0,0,1,0
0.3835616438356164,0.3979591836734694,2,6,2,4,1,0,0
0.1643835616438356,0.3469387755102041,3,3,2,0,1,1,0
0.0958904109589041,0.3979591836734694,2,3,3,0,1,1,0
0.0,0.11224489795918367,2,6,3,3,1,1,0
0.136986301369863,0.7040816326530612,2,2,3,2,1,0,0
0.0136986301369863,0.24489795918367346,1,6,3,1,1,1,0
0.2602739726027397,0.3469387755102041,3,0,0,3,1,0,0
0.5616438356164384,0.3979591836734694,0,1,3,2,1,0,0
0.1232876712328767,0.4489795918367347,3,7,1,0,1,1,0
0.6575342465753424,0.29591836734693877,1,7,1,1,1,1,0
0.5753424657534246,0.3979591836734694,2,3,1,0,1,1,0
0.136986301369863,0.3979591836734694,2,3,1,0,1,1,0
0.1917808219178082,0.3979591836734694,3,1,3,4,1,1,0
0.0547945205479452,0.23469387755102042,2,7,3,3,1,0,0
0.1643835616438356,0.6020408163265306,2,7,3,5,1,1,0
0.0136986301369863,0.3979591836734694,2,6,3,4,1,1,0
0.4794520547945205,0.46938775510204084,2,6,1,0,1,1,0
0.3424657534246575,0.3979591836734694,1,3,1,1,1,1,0
0.5205479452054794,0.3979591836734694,1,3,1,1,0,0,0
0.589041095890411,0.47959183673469385,2,6,3,0,1,1,0
0.0821917808219178,0.3979591836734694,2,1,3,5,1,0,0
