age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
0.06389770305139691,0.8461999224754183,2.0,7.0,1.0,2.0,1.0,1.0,0.6606876254081726
0.19285934567773802,0.6798282866509046,2.0,1.0,1.0,3.0,0.0,0.0,0.9844878315925598
0.14574955327697375,0.820506724720692,2.0,7.0,1.0,0.0,1.0,1.0,0.9780091047286987
0.15658880481935994,0.6070976456890166,2.0,3.0,1.0,5.0,1.0,1.0,0.9963678121566772
0.6849343404250356,0.0018587766373552583,1.0,5.0,1.0,5.0,1.0,1.0,0.996473491191864
0.36696173464193865,0.8399050724335755,2.0,6.0,1.0,5.0,1.0,0.0,0.5939730405807495
0.4598726736933676,0.845016621412315,0.0,6.0,1.0,3.0,1.0,1.0,0.9956791996955872
0.172212006572636,0.7185504130087932,2.0,3.0,1.0,3.0,1.0,1.0,0.7460904717445374
0.3976244525928141,0.6226610314811915,2.0,3.0,1.0,4.0,1.0,0.0,0.9826192855834961
0.3720222570832757,0.6863694139436954,2.0,2.0,0.0,3.0,1.0,0.0,0.994425892829895
0.4932186676261632,0.7716086689385999,2.0,2.0,0.0,2.0,1.0,0.0,0.8911029696464539
0.438966371458798,0.8079221616829082,0.0,3.0,1.0,0.0,1.0,1.0,0.9797201752662659
0.27968914265395023,0.827268543408046,2.0,6.0,1.0,3.0,1.0,1.0,0.9518605470657349
0.35827519475973246,0.7957784464410688,0.0,2.0,3.0,2.0,1.0,0.0,0.8292633891105652
0.27408037760042847,0.8266318209867876,2.0,7.0,1.0,5.0,1.0,0.0,0.8213518261909485
0.1521394750154933,0.8472174231142009,2.0,7.0,1.0,5.0,0.0,0.0,0.7546939253807068
0.24501462224563414,0.8202677281178139,2.0,3.0,1.0,3.0,0.0,0.0,0.6853656768798828
0.17412534845902997,0.830870079383663,0.0,7.0,1.0,0.0,1.0,1.0,0.549596905708313
0.4332897073282196,0.8491119441299713,2.0,0.0,0.0,5.0,1.0,0.0,0.9758703708648682
0.20552987325487435,0.8398233653907864,0.0,5.0,3.0,5.0,0.0,1.0,0.9877026677131653
0.46549417875590826,0.8286844993106381,3.0,4.0,3.0,2.0,1.0,0.0,0.9979085922241211
0.1782442595451471,0.8476122584008536,2.0,7.0,1.0,4.0,1.0,0.0,0.7615500688552856
0.165545896432731,0.8428704352483739,2.0,3.0,1.0,1.0,1.0,1.0,0.9892821311950684
0.20787749825280394,0.6103382731905733,3.0,3.0,1.0,5.0,1.0,1.0,0.6366904377937317
0.0007426084145293272,0.8336678243124606,1.0,2.0,1.0,5.0,1.0,0.0,0.990691065788269
0.31361439408068564,0.8122367918044688,2.0,6.0,1.0,3.0,1.0,1.0,0.9843215942382812
0.19263748009157242,0.8194438275110374,0.0,3.0,1.0,5.0,1.0,0.0,0.6518181562423706
0.34708171706621793,0.6909203537481282,2.0,3.0,1.0,0.0,1.0,1.0,0.8085352182388306
0.3061421582238335,0.845236549240132,2.0,1.0,3.0,3.0,1.0,1.0,0.993229866027832
0.5371834589407793,0.8292825242088403,3.0,3.0,1.0,4.0,1.0,1.0,0.9844880700111389
0.1521494630172005,0.7763498830488293,2.0,7.0,1.0,2.0,1.0,0.0,0.9452037811279297
0.2608213927366864,0.8498201704622933,2.0,3.0,1.0,3.0,1.0,0.0,0.9968134760856628
0.5928279693657359,0.7827127803773671,2.0,6.0,1.0,3.0,1.0,1.0,0.9883332848548889
0.19410494447309123,0.8203996153969606,2.0,3.0,1.0,3.0,1.0,1.0,0.9956716299057007
0.21239508686841477,0.7510555562734567,2.0,7.0,1.0,4.0,1.0,0.0,0.9978803396224976
0.28919977351799964,0.8495362932168025,2.0,1.0,3.0,5.0,0.0,1.0,0.9798482060432434
0.2044194848396011,0.8305148872069371,2.0,7.0,1.0,4.0,0.0,1.0,0.9941571950912476
0.1315570582035685,0.6996734536517202,2.0,7.0,1.0,5.0,1.0,0.0,0.7956863045692444
0.2546763589929877,0.8434926532011601,1.0,3.0,1.0,1.0,1.0,1.0,0.9934952855110168
0.3020684808391628,0.649783760459475,2.0,5.0,0.0,5.0,1.0,1.0,0.9980744123458862
0.156440295698636,0.792508008948956,2.0,0.0,1.0,2.0,1.0,0.0,0.8280234336853027
0.23685552427585455,0.8261449466256415,2.0,3.0,1.0,4.0,1.0,0.0,0.8059984445571899
0.2877468807015151,0.7957655308421768,3.0,3.0,1.0,0.0,1.0,1.0,0.7603656649589539
0.3976491244758937,0.6866368982978637,2.0,0.0,1.0,2.0,0.0,0.0,0.9785885810852051
0.35733671459446276,0.7968305152398253,3.0,3.0,1.0,5.0,1.0,1.0,0.9980691075325012
0.14634275365262966,0.820459574882619,2.0,0.0,1.0,5.0,1.0,0.0,0.8049381375312805
0.19911813191559996,0.7915481270689111,2.0,7.0,1.0,3.0,1.0,1.0,0.9873900413513184
0.6028782061250044,0.8162263860335487,3.0,3.0,1.0,0.0,1.0,1.0,0.9949321150779724
0.14149417652465346,0.8432495644722806,2.0,7.0,1.0,3.0,1.0,0.0,0.8177246451377869
0.03139250825143932,0.7684179553546185,2.0,7.0,1.0,5.0,1.0,1.0,0.6676497459411621
0.3838433118575126,0.7321293485731205,2.0,0.0,1.0,5.0,1.0,0.0,0.9905067682266235
0.7264221531226416,0.7963296087776623,2.0,7.0,3.0,5.0,1.0,1.0,0.9115369319915771
0.31082953284697895,0.7950147261955091,2.0,3.0,1.0,5.0,0.0,0.0,0.5173263549804688
0.13342474269182736,0.8403298502769616,2.0,7.0,1.0,4.0,1.0,1.0,0.9968575239181519
0.26198843225196033,0.8261836117671864,2.0,2.0,4.0,5.0,1.0,0.0,0.8854005336761475
0.652159409061622,0.634513623832409,2.0,6.0,1.0,5.0,1.0,1.0,0.9979625940322876
0.35667209626138424,0.8166897722039063,1.0,5.0,0.0,2.0,1.0,0.0,0.9977303147315979
0.4145590604430358,0.47085293471255807,0.0,7.0,1.0,5.0,1.0,0.0,0.8776205778121948
0.24068240382447353,0.7279631420255329,2.0,3.0,1.0,2.0,1.0,0.0,0.9609972834587097
0.34696843413368933,0.8366579661700377,2.0,1.0,3.0,5.0,0.0,0.0,0.986265242099762
0.1644273309595223,0.8008246201656033,2.0,3.0,1.0,3.0,1.0,1.0,0.9976510405540466
0.484792176062844,0.569108361813128,1.0,5.0,0.0,1.0,1.0,1.0,0.8524319529533386
0.4312257817459979,0.3617242847698266,2.0,3.0,1.0,1.0,1.0,1.0,0.9127996563911438
0.0834907000563,0.522167575334457,2.0,1.0,1.0,4.0,1.0,1.0,0.9668837785720825
0.7449809680326703,0.7547538940250029,3.0,5.0,2.0,3.0,0.0,1.0,0.8255096077919006
0.1645162229492338,0.7018023234252925,2.0,2.0,0.0,5.0,1.0,1.0,0.9450342655181885
0.34573134419514406,0.8391853777625136,2.0,1.0,2.0,4.0,0.0,1.0,0.9977834820747375
0.7001552914549177,0.7594294851425386,1.0,5.0,0.0,1.0,1.0,0.0,0.841352641582489
0.15652926217426172,0.8493843652803764,2.0,3.0,1.0,5.0,1.0,0.0,0.9564139246940613
0.38313537348611987,0.6879657514847134,3.0,4.0,0.0,5.0,0.0,0.0,0.6726251244544983
0.18092357582941315,0.8440143248826403,2.0,3.0,1.0,5.0,0.0,0.0,0.6113498210906982
0.2637095151284432,0.8491658689786987,2.0,5.0,0.0,4.0,1.0,0.0,0.9586644172668457
0.40864683599235735,0.8357181363618708,0.0,0.0,3.0,5.0,1.0,1.0,0.9970266222953796
0.3976491244758937,0.8332273851974048,0.0,4.0,4.0,5.0,1.0,1.0,0.9187304377555847
0.310514614309106,0.8210962807035568,2.0,6.0,1.0,3.0,1.0,1.0,0.8683728575706482
0.6724576412688488,0.834672802311788,0.0,5.0,4.0,2.0,1.0,0.0,0.9458253383636475
0.15658880481935994,0.6070976456890166,2.0,3.0,1.0,5.0,1.0,1.0,0.9963678121566772
0.15474488661420271,0.8453274158156046,0.0,3.0,1.0,2.0,1.0,1.0,0.9971242547035217
0.13792937554248072,0.8281676569005375,2.0,1.0,1.0,0.0,1.0,1.0,0.9957624077796936
0.1918464186347314,0.8493634145865067,2.0,3.0,1.0,3.0,1.0,0.0,0.9942668080329895
0.21379027986607946,0.8497881628981138,2.0,3.0,1.0,3.0,0.0,1.0,0.7913704514503479
0.2336162374143603,0.7780855643887878,2.0,5.0,3.0,5.0,0.0,1.0,0.9910913109779358
0.10985301903597722,0.7517951951400155,2.0,3.0,1.0,5.0,1.0,1.0,0.9595617651939392
0.35812847378963225,0.8476005453538766,2.0,4.0,0.0,5.0,1.0,0.0,0.9977038502693176
0.18159022541527967,0.8413430055811623,2.0,7.0,1.0,0.0,0.0,1.0,0.8288044333457947
0.3153626705584982,0.7707912422595999,2.0,6.0,1.0,5.0,1.0,1.0,0.9904794096946716
0.23424369249761254,0.5160043693064347,2.0,3.0,1.0,5.0,0.0,1.0,0.8782498836517334
0.331946332408045,0.823954622582515,3.0,1.0,0.0,5.0,1.0,0.0,0.7868852019309998
0.49500174712950396,0.7745805881884212,1.0,2.0,0.0,2.0,1.0,0.0,0.9810402393341064
0.2891015074810246,0.8326609816905464,2.0,5.0,0.0,5.0,0.0,0.0,0.9868236780166626
0.09646495496091972,0.7688133336185705,2.0,7.0,1.0,5.0,1.0,1.0,0.7240253686904907
0.3017436588360301,0.7644460382747512,2.0,6.0,1.0,3.0,1.0,1.0,0.9879388809204102
0.2652582174709955,0.8311705029442937,2.0,5.0,0.0,0.0,1.0,1.0,0.7178101539611816
0.37918406592751897,0.7277287963424014,0.0,4.0,3.0,5.0,1.0,0.0,0.7265701293945312
0.10650519368139387,0.8482882328157845,3.0,3.0,1.0,3.0,1.0,1.0,0.6779098510742188
0.2954312131520731,0.8320919833378428,2.0,4.0,3.0,2.0,1.0,0.0,0.5925337672233582
0.23684730002261647,0.8477363489376162,1.0,3.0,1.0,1.0,1.0,1.0,0.9753095507621765
0.3427909874012292,0.7374127339052936,0.0,5.0,3.0,3.0,1.0,0.0,0.855215311050415
0.2745297852774924,0.7244636090518852,0.0,5.0,0.0,2.0,1.0,0.0,0.6119677424430847
0.019438603543437516,0.8499014001828415,2.0,2.0,1.0,1.0,1.0,0.0,0.7421559691429138
0.24864976428671592,0.8440461093535885,2.0,5.0,0.0,5.0,1.0,1.0,0.7221678495407104
0.5626923327897593,0.7480545108631179,3.0,3.0,1.0,3.0,1.0,0.0,0.9853208661079407
0.0008175228072201729,0.7193017899804818,2.0,2.0,1.0,3.0,1.0,0.0,0.8700447678565979
0.3717809195266717,0.45729166090470286,0.0,3.0,1.0,5.0,0.0,1.0,0.994807779788971
0.27400386935029364,0.6476639277073893,2.0,3.0,1.0,0.0,1.0,1.0,0.9981010556221008
0.2619776593315335,0.7797395761996819,2.0,7.0,1.0,3.0,0.0,0.0,0.9863556027412415
0.5981965507831946,0.49200381666652215,2.0,3.0,1.0,5.0,0.0,1.0,0.9927731156349182
0.5078415379475018,0.8118064195243957,3.0,6.0,1.0,5.0,1.0,1.0,0.9927655458450317
0.27439798034096935,0.8476278177862479,2.0,1.0,3.0,5.0,0.0,1.0,0.5165450572967529
0.4693189935961705,0.8477502968012062,2.0,0.0,0.0,5.0,1.0,0.0,0.8631681203842163
0.47078570174691736,0.7592610381765214,2.0,6.0,1.0,3.0,1.0,1.0,0.9173940420150757
0.19486381562514568,0.5980818046519635,2.0,7.0,1.0,4.0,1.0,1.0,0.7201029062271118
0.6496668057223338,0.7182299739945668,1.0,5.0,0.0,3.0,1.0,1.0,0.9191401600837708
